material_id,strength_mpa,weight_capacity,biodegradability_percent,co2_emission_score,recyclability_percent,cost_per_kg,material_type_Cardboard,material_type_Paper/Bio-Based,material_type_Plastic,material_type_Steel,"industry_use_case_E-commerce, Food & Beverage, Consumer Goods, Apparel","industry_use_case_Electronics, Medium-Value Goods, Retail Logistics","industry_use_case_Fragile Items, Cosmetics, Pharmaceuticals, Internal Component Protection","industry_use_case_Heavy Industrial Components, High-Security Goods","industry_use_case_Industrial Components, Heavy Machinery, Automotive Parts","industry_use_case_Low-Value Goods, Secondary Protection for Non-Fragile Items"
MAT_0290,0.13043478260869565,0.0851063829787234,0.0,0.24999999999999994,0.711111111111111,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0291,0.13043478260869565,0.0851063829787234,0.0,0.22619047619047622,0.5999999999999999,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MAT_0292,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.125,1.0,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0293,0.13043478260869565,0.0851063829787234,0.0,0.26190476190476186,0.7333333333333334,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0294,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.14285714285714285,0.9333333333333331,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0295,0.13043478260869565,0.0851063829787234,0.0,0.22916666666666669,0.711111111111111,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MAT_0296,0.13043478260869565,0.0851063829787234,0.0,0.2410714285714286,0.6666666666666667,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0297,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.125,0.9777777777777779,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0298,0.13043478260869565,0.0851063829787234,0.0,0.18154761904761907,0.8888888888888888,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MAT_0299,0.13043478260869565,0.0851063829787234,0.0,0.26785714285714285,0.6666666666666667,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0300,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.1369047619047619,0.9777777777777779,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0301,0.13043478260869565,0.0851063829787234,0.0,0.20833333333333331,0.6666666666666667,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MAT_0302,0.13043478260869565,0.0851063829787234,0.0,0.2708333333333333,0.8888888888888888,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0303,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.1607142857142857,1.0,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0304,0.13043478260869565,0.0851063829787234,0.0,0.20535714285714285,0.5999999999999999,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MAT_0305,0.13043478260869565,0.0851063829787234,0.0,0.24999999999999994,0.7777777777777777,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0306,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.1220238095238095,1.0,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0307,0.13043478260869565,0.0851063829787234,0.0,0.19345238095238093,0.7333333333333334,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MAT_0308,0.13043478260869565,0.0851063829787234,0.0,0.26190476190476186,0.711111111111111,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0309,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.14285714285714285,1.0,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0310,0.13043478260869565,0.0851063829787234,0.0,0.2232142857142857,0.7777777777777777,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0311,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.1607142857142857,0.9777777777777779,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0312,0.13043478260869565,0.0851063829787234,0.0,0.2589285714285714,0.6666666666666667,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0313,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.13988095238095238,1.0,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0314,0.13043478260869565,0.0851063829787234,0.0,0.2589285714285714,0.8888888888888888,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0315,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.125,0.9333333333333331,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0316,0.13043478260869565,0.0851063829787234,0.0,0.26785714285714285,0.7333333333333334,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0317,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.14285714285714285,0.9777777777777779,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0318,0.13043478260869565,0.0851063829787234,0.0,0.2648809523809524,0.6666666666666667,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0319,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.13988095238095238,0.9555555555555557,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0320,0.13043478260869565,0.0851063829787234,0.0,0.24999999999999994,0.7777777777777777,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0321,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.1607142857142857,0.911111111111111,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0322,0.13043478260869565,0.0851063829787234,0.0,0.24999999999999994,0.8222222222222224,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0323,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.18154761904761907,1.0,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0324,0.13043478260869565,0.0851063829787234,0.0,0.2232142857142857,0.7333333333333334,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0325,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.14285714285714285,0.9777777777777779,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0326,0.13043478260869565,0.0851063829787234,0.0,0.26785714285714285,0.7777777777777777,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0327,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.18154761904761907,0.8666666666666667,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0328,0.13043478260869565,0.0851063829787234,0.0,0.2410714285714286,0.6666666666666667,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0329,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.14285714285714285,0.9333333333333331,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0330,0.13043478260869565,0.0851063829787234,0.0,0.24999999999999994,0.7333333333333334,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0331,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.125,0.9777777777777779,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0332,0.13043478260869565,0.0851063829787234,0.0,0.26785714285714285,0.8888888888888888,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0333,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.1220238095238095,0.9555555555555557,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0334,0.13043478260869565,0.0851063829787234,0.0,0.24999999999999994,0.7333333333333334,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0335,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.1369047619047619,0.911111111111111,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0336,0.13043478260869565,0.0851063829787234,0.0,0.2648809523809524,0.7777777777777777,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0337,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.13392857142857142,1.0,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0338,0.13043478260869565,0.0851063829787234,0.0,0.2589285714285714,0.8666666666666667,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0339,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.1607142857142857,0.8666666666666667,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0340,0.13043478260869565,0.0851063829787234,0.0,0.2589285714285714,0.6666666666666667,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0341,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.14285714285714285,0.9333333333333331,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0342,0.13043478260869565,0.0851063829787234,0.0,0.26785714285714285,0.8222222222222224,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0343,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.13988095238095238,0.9777777777777779,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0344,0.13043478260869565,0.0851063829787234,0.0,0.24999999999999994,0.7333333333333334,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0345,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.1369047619047619,0.911111111111111,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0346,0.13043478260869565,0.0851063829787234,0.0,0.26190476190476186,0.7777777777777777,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0347,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.1220238095238095,1.0,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0348,0.13043478260869565,0.0851063829787234,0.0,0.24702380952380948,0.8888888888888888,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0349,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.1607142857142857,0.9555555555555557,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0350,0.13043478260869565,0.0851063829787234,0.0,0.24999999999999994,0.7777777777777777,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0351,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.18154761904761907,1.0,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0352,0.13043478260869565,0.0851063829787234,0.0,0.26785714285714285,0.7333333333333334,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0353,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.125,0.9777777777777779,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0354,0.13043478260869565,0.0851063829787234,0.0,0.2589285714285714,0.6666666666666667,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0355,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.125,1.0,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0356,0.13043478260869565,0.0851063829787234,0.0,0.2232142857142857,0.711111111111111,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0357,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.1220238095238095,0.9333333333333331,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0358,0.13043478260869565,0.0851063829787234,0.0,0.2708333333333333,0.8222222222222224,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0359,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.1607142857142857,0.911111111111111,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0360,0.13043478260869565,0.0851063829787234,0.0,0.24999999999999994,0.7777777777777777,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0361,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.13988095238095238,1.0,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0362,0.13043478260869565,0.0851063829787234,0.0,0.26785714285714285,0.8888888888888888,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0363,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.18154761904761907,0.9555555555555557,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0364,0.13043478260869565,0.0851063829787234,0.0,0.2648809523809524,0.7777777777777777,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0365,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.13392857142857142,1.0,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0366,0.13043478260869565,0.0851063829787234,0.0,0.244047619047619,0.7333333333333334,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0367,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.14583333333333334,0.9777777777777779,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0368,0.13043478260869565,0.0851063829787234,0.0,0.2410714285714286,0.6666666666666667,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0369,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.125,1.0,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0370,0.13043478260869565,0.0851063829787234,0.0,0.24999999999999994,0.711111111111111,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0371,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.14285714285714285,0.9333333333333331,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0372,0.13043478260869565,0.0851063829787234,0.0,0.24999999999999994,0.8222222222222224,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0373,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.1369047619047619,0.911111111111111,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0374,0.13043478260869565,0.0851063829787234,0.0,0.26190476190476186,0.7777777777777777,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0375,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.1220238095238095,0.9555555555555557,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0376,0.13043478260869565,0.0851063829787234,0.0,0.26785714285714285,0.8888888888888888,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0377,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.18154761904761907,0.8666666666666667,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0378,0.13043478260869565,0.0851063829787234,0.0,0.2648809523809524,0.7777777777777777,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0379,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.13392857142857142,1.0,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0380,0.13043478260869565,0.0851063829787234,0.0,0.244047619047619,0.7333333333333334,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0381,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.14583333333333334,0.9777777777777779,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0382,0.13043478260869565,0.0851063829787234,0.0,0.2410714285714286,0.6666666666666667,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0383,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.125,1.0,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0384,0.13043478260869565,0.0851063829787234,0.0,0.2232142857142857,0.711111111111111,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0385,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.1220238095238095,0.9333333333333331,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0386,0.13043478260869565,0.0851063829787234,0.0,0.2708333333333333,0.8222222222222224,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0387,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.1607142857142857,0.911111111111111,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0388,0.13043478260869565,0.0851063829787234,0.0,0.24999999999999994,0.7777777777777777,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0389,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.13988095238095238,0.9555555555555557,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0390,0.13043478260869565,0.0851063829787234,0.0,0.24702380952380948,0.8888888888888888,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0391,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.18154761904761907,0.8666666666666667,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0392,0.13043478260869565,0.0851063829787234,0.0,0.2648809523809524,0.7777777777777777,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0393,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.13392857142857142,1.0,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0394,0.13043478260869565,0.0851063829787234,0.0,0.244047619047619,0.7333333333333334,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0395,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.14285714285714285,0.9777777777777779,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0396,0.13043478260869565,0.0851063829787234,0.0,0.2589285714285714,0.6666666666666667,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0397,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.125,1.0,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0398,0.13043478260869565,0.0851063829787234,0.0,0.24999999999999994,0.711111111111111,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0399,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.14285714285714285,0.9333333333333331,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0400,0.13043478260869565,0.0851063829787234,0.0,0.24999999999999994,0.8222222222222224,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0401,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.1369047619047619,0.911111111111111,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0402,0.13043478260869565,0.0851063829787234,0.0,0.26190476190476186,0.7777777777777777,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAT_0403,0.052173913043478265,0.04255319148936171,0.9693877551020408,0.1220238095238095,0.9555555555555557,0.1333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MAT_0404,0.13043478260869565,0.0851063829787234,0.0,0.20238095238095238,0.8888888888888888,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
